timestamp,batch_id,time_min,moisture_raw,red,green,blue,moisture_status,color_status,final_status,readiness_score
2026-07-31 16:46:23,COFFEE-001,29758276,278,381,425,349,31.7,76.4,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:31,COFFEE-001,29758276,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:37,COFFEE-001,29758276,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:42,COFFEE-001,29758276,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:48,COFFEE-001,29758276,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:53,COFFEE-001,29758276,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:58,COFFEE-001,29758276,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:47:04,COFFEE-001,29758277,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:47:09,COFFEE-001,29758277,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:47:14,COFFEE-001,29758277,278,383,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
